id, budget ,genres,genre_1,genre_2,genre_3,imdb_id,original_language,original_title,popularity,production_companies,production_countries,release_month,release_year,release_date, revenue ,runtime_minutes,spoken_languages,count_spoken_language,status,tagline,title,vote_average,vote_count,,
80278," $42,000,000.00 ","[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",Thriller,Drama,,tt1649419,en,Lo imposible,10.03,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Telecinco Cinema', 'id': 2674}, {'name': 'Apaches Entertainment', 'id': 8111}, {'name': 'Canal+ España', 'id': 9335}, {'name': 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'id': 9974}, {'name': 'Institut Valenciã de Cinematografia (IVAC)', 'id': 18309}, {'name': 'Mediaset España', 'id': 21632}, {'name': 'La Trini', 'id': 53490}, {'name': 'Generalitat Valenciana', 'id': 53491}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",September,2012,9/9/2012," $180,274,123.00 ",113,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'sv', 'name': 'svenska'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",4,Released,Nothing is more powerful than the human spirit.,The Impossible,7,2071,,
7551," $75,000,000.00 ","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",Action,Thriller,Science Fiction,tt0453467,en,Déjà Vu,14.92,"[{'name': 'Jerry Bruckheimer Films', 'id': 130}, {'name': 'Scott Free Productions', 'id': 1645}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",November,2006,11/22/2006," $180,557,550.00 ",126,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,"If you think it's just a feeling, go back... and look again.",Déjà Vu,6.6,1519,,
11529," $30,000,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Comedy,Romance,,tt0256415,en,Sweet Home Alabama,8.59,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",September,2002,9/26/2002," $180,622,424.00 ",108,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Sometimes What You're Looking For Is Right Where You Left It.,Sweet Home Alabama,6.1,408,,
24," $30,000,000.00 ","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",Action,Crime,,tt0266697,en,Kill Bill: Vol. 1,25.26,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'A Band Apart', 'id': 59}, {'name': 'Super Cool ManChu', 'id': 39121}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",October,2003,10/10/2003," $180,949,000.00 ",111,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'fr', 'name': 'Français'}]",3,Released,Go for the kill.,Kill Bill: Vol. 1,7.7,5091,,
4147," $80,000,000.00 ","[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",Thriller,Crime,Drama,tt0257044,en,Road to Perdition,13.43,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'The Zanuck Company', 'id': 80}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",July,2002,7/12/2002," $181,001,478.00 ",117,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Pray for Michael Sullivan.,Road to Perdition,7.3,1102,,
9595," $26,000,000.00 ","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",Action,Comedy,War,tt0102059,en,Hot Shots!,11.03,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",July,1991,7/31/1991," $181,096,164.00 ",84,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,The mother of all movies.,Hot Shots!,6.4,588,,
503," $160,000,000.00 ","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Adventure,Action,Drama,tt0409182,en,Poseidon,6.58,"[{'name': 'Virtual Studios', 'id': 449}, {'name': 'Next Entertainment', 'id': 1633}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Irwin Allen Productions', 'id': 14024}, {'name': 'Radiant Productions', 'id': 18990}, {'name': 'Synthesis Entertainment', 'id': 19943}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",May,2006,5/12/2006," $181,674,817.00 ",99,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",2,Released,Mayday,Poseidon,5.5,594,,
621," $6,000,000.00 ","[{'id': 10749, 'name': 'Romance'}]",Romance,,,tt0077631,en,Grease,7.85,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Robert Stigwood Organization (RSO)', 'id': 3978}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",July,1978,7/7/1978," $181,813,770.00 ",110,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Grease is the word,Grease,7.2,1633,,
688," $24,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Drama,Romance,,tt0112579,en,The Bridges of Madison County,5.95,"[{'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Malpaso Productions', 'id': 171}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",May,1995,5/28/1995," $182,016,617.00 ",135,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,The path of Francesca Johnson's future seems destined due to an unexpected fork in the road...,The Bridges of Madison County,7.3,397,,
2064," $17,000,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Comedy,Drama,Romance,tt0114924,en,While You Were Sleeping,15.78,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Hollywood Pictures', 'id': 915}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",April,1995,4/21/1995," $182,057,016.00 ",103,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,A story about love at second sight.,While You Were Sleeping,6.5,340,,
10756," $90,000,000.00 ","[{'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}]",Thriller,Fantasy,Comedy,tt0338094,en,The Haunted Mansion,11.61,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Gunn Films', 'id': 3538}, {'name': 'Doom Buggy Productions', 'id': 47122}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",November,2003,11/25/2003," $182,290,266.00 ",87,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Check your pulse at the door... if you have one.,The Haunted Mansion,5.1,481,,
1598," $35,000,000.00 ","[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",Crime,Thriller,,tt0101540,en,Cape Fear,10.30,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Cappa Productions', 'id': 691}, {'name': 'Tribeca Productions', 'id': 11391}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",November,1991,11/15/1991," $182,300,000.00 ",128,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,There is nothing in the dark that isn't there in the light. Except fear.,Cape Fear,7,692,,
332210," $70,000,000.00 ","[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",Adventure,Animation,Comedy,tt4624424,en,Storks,12.69,"[{'name': 'Warner Bros. Animation', 'id': 2785}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Warner Animation Group', 'id': 25120}, {'name': 'RatPac-Dune Entertainment', 'id': 41624}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",September,2016,9/22/2016," $182,379,278.00 ",87,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,,Storks,6.7,706,,
62764," $85,000,000.00 ","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",Adventure,Fantasy,Drama,tt1667353,en,Mirror Mirror,14.17,"[{'name': 'Relativity Media', 'id': 7295}, {'name': 'Misher Films', 'id': 11581}, {'name': 'Yucaipa Films', 'id': 12005}, {'name': 'Goldmann Pictures', 'id': 12006}, {'name': 'Rat Entertainment', 'id': 12007}, {'name': 'Misha Films', 'id': 12008}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",March,2012,3/15/2012," $183,018,522.00 ",106,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,The Snow White legend comes alive.,Mirror Mirror,5.5,1148,,
14560," $26,000,000.00 ","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",Action,Adventure,Comedy,tt1114740,en,Paul Blart: Mall Cop,13.00,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Hey Eddie', 'id': 46222}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",January,2009,1/15/2009," $183,293,131.00 ",91,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Safety Never Takes A Holiday.,Paul Blart: Mall Cop,5.2,807,,
679," $18,500,000.00 ","[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",Horror,Action,Thriller,tt0090605,en,Aliens,21.76,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'SLM Production Group', 'id': 396}, {'name': 'Brandywine Productions', 'id': 19747}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",July,1986,7/18/1986," $183,316,455.00 ",137,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,This Time It's War,Aliens,7.7,3282,,
267935," $140,000,000.00 ","[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",Adventure,Family,Fantasy,tt3691740,en,The BFG,18.77,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Reliance Entertainment', 'id': 7294}, {'name': 'Kennedy/Marshall Company, The', 'id': 7383}, {'name': 'Walden Media', 'id': 10221}]","[{'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",June,2016,6/1/2016," $183,345,589.00 ",120,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,The world is more giant than you can imagine.,The BFG,6,1026,,
1970," $10,000,000.00 ","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",Horror,Mystery,Thriller,tt0391198,en,The Grudge,9.74,"[{'name': 'Ghost House Pictures', 'id': 768}, {'name': 'Vertigo Entertainment', 'id': 829}, {'name': 'Senator International', 'id': 830}, {'name': 'Colombia Pictures', 'id': 4154}, {'name': 'Fellah Pictures', 'id': 4710}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",October,2004,10/22/2004," $183,474,602.00 ",92,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",2,Released,It never forgives. It never forgets.,The Grudge,5.8,889,,
10481," $85,000,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",Comedy,Family,,tt0211181,en,102 Dalmatians,7.67,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Cruella Productions', 'id': 10472}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",October,2000,10/7/2000," $183,611,771.00 ",100,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Meet Two Unlikely Heroes With A Bone To Pick.,102 Dalmatians,5.1,327,,
376659," $20,000,000.00 ","[{'id': 35, 'name': 'Comedy'}]",Comedy,,,tt4651520,en,Bad Moms,9.36,"[{'name': 'STX Entertainment', 'id': 47729}, {'name': 'Huayi Brothers Pictures', 'id': 78996}, {'name': 'BillBlock Media', 'id': 90185}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",July,2016,7/28/2016," $183,936,074.00 ",100,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",2,Released,Party like a mother.,Bad Moms,6.3,1287,,
50359," $63,000,000.00 ","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",Animation,Comedy,Family,tt1411704,en,Hop,8.90,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Illumination Entertainment', 'id': 6704}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",March,2011,3/30/2011," $183,953,723.00 ",95,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",3,Released,"Candy, chicks and rock 'n' roll.",Hop,5.5,338,,
76757," $176,000,003.00 ","[{'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",Science Fiction,Fantasy,Action,tt1617661,en,Jupiter Ascending,21.46,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Anarchos Productions', 'id': 450}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",February,2015,2/4/2015," $183,987,723.00 ",124,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Expand your universe.,Jupiter Ascending,5.2,2816,,
388," $45,000,000.00 ","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Crime,Drama,Thriller,tt0454848,en,Inside Man,13.39,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}, {'name': '40 Acres & A Mule Filmworks', 'id': 4319}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",March,2006,3/23/2006," $184,376,254.00 ",129,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sq', 'name': 'shqip'}]",2,Released,It looked like the perfect bank robbery. But you can't judge a crime by its cover.,Inside Man,7.3,1671,,
395834," $11,000,000.00 ","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",Action,Crime,Mystery,tt5362988,en,Wind River,40.80,"[{'name': 'Thunder Road Pictures', 'id': 3528}, {'name': 'Star Thrower Entertainment', 'id': 27497}, {'name': 'Acacia Filmed Entertainment', 'id': 68413}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",August,2017,8/3/2017," $184,770,205.00 ",111,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Nothing is harder to track than the truth.,Wind River,7.4,181,,
408," $1,488,423.00 ","[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",Fantasy,Animation,Family,tt0029583,en,Snow White and the Seven Dwarfs,16.26,"[{'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",December,1937,12/20/1937," $184,925,486.00 ",83,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,"The Happiest, Dopiest, Grumpiest, Sneeziest movie of the year.",Snow White and the Seven Dwarfs,6.9,1973,,
13183," $130,000,000.00 ","[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",Action,Mystery,Science Fiction,tt0409459,en,Watchmen,16.55,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'DC Comics', 'id': 429}, {'name': 'Lawrence Gordon Productions', 'id': 840}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Cruel and Unusual Films', 'id': 78685}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",March,2009,3/5/2009," $185,258,983.00 ",163,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Justice is coming to all of us.  No matter what we do.,Watchmen,7,2892,,
11000," $31,000,000.00 ","[{'id': 35, 'name': 'Comedy'}]",Comedy,,,tt0115685,en,The Birdcage,6.50,"[{'name': 'United Artists', 'id': 60}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",March,1996,3/8/1996," $185,260,553.00 ",117,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",2,Released,Come as you are.,The Birdcage,6.7,303,,
691," $14,000,000.00 ","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",Adventure,Action,Thriller,tt0076752,en,The Spy Who Loved Me,9.78,"[{'name': 'United Artists', 'id': 60}, {'name': 'Eon Productions', 'id': 7576}, {'name': 'Danjaq', 'id': 10761}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",July,1977,7/7/1977," $185,438,673.00 ",125,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'ar', 'name': 'العربية'}]",3,Released,It's the BIGGEST. It's the BEST. It's BOND. And B-E-Y-O-N-D.,The Spy Who Loved Me,6.6,515,,
44826," $170,000,000.00 ","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",Adventure,Drama,Family,tt0970179,en,Hugo,14.05,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Infinitum Nihil', 'id': 2691}, {'name': 'GK Films', 'id': 3281}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",November,2011,11/22/2011," $185,770,160.00 ",126,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,One of the most legendary directors of our time takes you on an extraordinary adventure.,Hugo,7,2197,,
10663," $23,000,000.00 ","[{'id': 35, 'name': 'Comedy'}]",Comedy,,,tt0120484,en,The Waterboy,9.46,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",November,1998,11/6/1998," $185,991,646.00 ",90,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,You can mess with him. But don't mess with his water.,The Waterboy,5.9,521,,
10865," $120,000,000.00 ","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",Animation,Family,Adventure,tt0230011,en,Atlantis: The Lost Empire,10.90,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Feature Animation', 'id': 10217}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",June,2001,6/2/2001," $186,053,725.00 ",95,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}]",3,Released,Atlantis is waiting...,Atlantis: The Lost Empire,6.7,1257,,
3563," $85,000,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Comedy,Romance,,tt0762107,en,I Now Pronounce You Chuck & Larry,6.65,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Happy Madison Productions', 'id': 2608}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",July,2007,7/12/2007," $186,072,214.00 ",115,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,"They're as straight as can be, but don't tell anyone.",I Now Pronounce You Chuck & Larry,5.8,640,,
19912," $40,000,000.00 ","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",Horror,Mystery,,tt1144884,en,The Final Destination,8.81,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Practical Pictures', 'id': 48788}, {'name': 'Parallel Zide', 'id': 48792}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",August,2009,8/26/2009," $186,167,139.00 ",82,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Rest In Pieces,The Final Destination,5.4,851,,
69," $28,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",Drama,Music,Romance,tt0358273,en,Walk the Line,11.48,"[{'name': 'Tree Line Films', 'id': 84}, {'name': 'Konrad Pictures', 'id': 85}, {'name': 'Catfish Productions', 'id': 86}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Mars Media Beteiligungs', 'id': 6402}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",September,2005,9/13/2005," $186,438,883.00 ",136,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",2,Released,Love is a burning thing.,Walk the Line,7.3,732,,
547," $60,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Drama,Romance,,tt0119314,en,The Horse Whisperer,7.69,"[{'name': 'Wildwood Enterprises', 'id': 316}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",May,1998,5/14/1998," $186,883,563.00 ",170,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,,The Horse Whisperer,6.7,296,,
76203," $20,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",Drama,History,,tt2024544,en,12 Years a Slave,30.32,"[{'name': 'Plan B Entertainment', 'id': 81}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'River Road Entertainment', 'id': 1246}, {'name': 'Film4', 'id': 9349}, {'name': 'New Regency Pictures', 'id': 10104}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",October,2013,10/18/2013," $187,000,000.00 ",134,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,The extraordinary true story of Solomon Northup,12 Years a Slave,7.9,3787,,
